pressure,temperature,altitude,ax,ay,az,pitch,roll,yaw
94256.06,17.8,605.8972,0.26606,-0.342095,1.226582,-7.563312,-21.43546,62.3976
93798.53,17.83,646.3663,-0.615776,-0.599419,0.796406,-4.376702,-26.25379,65.09477
92918.17,17.87,724.6859,-0.002983,-0.554009,1.152852,-6.697804,-26.19826,67.90494
93494.06,17.9,673.3835,-0.149468,-0.695122,0.880879,-10.56518,-21.35149,62.13574
93562.66,17.93,667.2904,0.032661,-0.514458,0.677754,-9.241814,-18.53384,64.86209
93562.66,17.93,667.2904,0.077583,-0.725396,1.003438,-12.77079,-17.30804,64.08303
96530.84,17.94,407.0185,-0.149956,-0.430962,0.736348,-6.68563,-25.58936,66.94365
93501.98,17.96,672.6807,0.387153,-0.297661,1.041523,-6.862864,-25.6919,69.75926
93930.47,18,634.6795,-0.039116,-0.908013,1.064473,-8.016291,-26.17405,66.70731
93338.75,18.05,687.1946,0.145454,-0.333794,0.51418,-6.733166,-27.11112,68.31364
93338.75,18.05,687.1946,0.372505,-0.165337,1.00832,-5.957586,-25.75893,68.5297
94496.41,18.07,584.7009,-0.200737,-0.858696,1.199238,7.550449,-39.54675,70.55698
92923.75,18.13,724.1891,0.083931,-0.156548,0.342793,2.392642,-33.33299,69.46561
92923.63,18.16,724.1997,-0.494683,-0.67022,1.170918,-9.528586,-38.30581,68.75613
93888.36,18.34,638.4077,-0.145562,-0.751763,0.926289,-8.679773,-49.32927,65.99825
94459.11,18.38,587.9879,0.380806,-0.379692,0.586445,-11.64918,-41.58892,69.91513
94459.11,18.38,587.9879,0.654243,-0.369927,0.745137,-6.198447,-38.65299,75.32488
94874.58,18.42,551.4399,0.292427,-0.419731,0.47707,-4.710588,-43.13905,79.30614
92940.48,18.43,722.6936,0.24897,-0.334771,0.434102,-1.499323,-39.40451,77.07507
92940.48,18.43,722.6936,-0.277886,-1.932427,1.151387,-10.11921,-33.28881,70.38473
93444.52,18.52,677.7881,-0.208062,-1.296196,0.976094,4.568872,-50.88115,71.37571
94604.25,18.72,575.2045,-0.180718,-0.852837,0.659688,-8.90674,-42.93475,87.75146
92894.5,18.78,726.7997,-0.315483,-0.564751,0.55666,-1.020967,-24.49036,135.1729
92862.05,18.75,729.7009,-0.380425,-1.242485,0.893086,-10.05427,-11.81265,155.8353
92840.98,18.75,731.5822,-0.036675,-0.279595,0.466816,-7.110765,-8.029214,178.8726
92834.75,18.68,732.1398,0.459419,-0.214165,1.193867,-0.621997,-11.27225,201.6569
92845.83,18.6,731.1489,0.136177,-0.65313,1.024922,-9.160736,-8.854314,215.8497
92835.79,18.51,732.0446,-0.208062,-0.196587,1.062031,-5.427347,-4.124013,218.84
92853.42,18.43,730.4698,0.022896,-0.049126,0.574727,-4.427767,6.582537,222.8379
92849.88,18.37,730.7869,0.997017,0.079292,1.110371,-5.14529,2.80419,225.6621
92847.31,18.31,731.0168,-0.212944,-0.169731,1.080098,-1.74561,0.206732,225.1485
92847.31,18.31,731.0168,0.080513,-0.106743,0.807637,-5.742349,-0.273171,223.565
92848.19,18.13,730.9375,0.055122,-0.031548,1.338398,18.04839,-17.90948,207.2339
92846.7,18.08,731.0696,-0.362847,-0.057427,0.922383,9.378834,-13.66389,204.8245
92840.33,18.03,731.6404,-0.33355,-0.145806,0.789082,11.38306,-8.60783,205.0411
92866.45,17.98,729.3046,-0.007378,-0.116021,0.809102,12.454,-3.451547,223.0939
92875.73,17.99,728.4775,-0.103081,-0.047173,1.018086,14.181,-4.91962,225.4767
92875.73,17.99,728.4775,0.040474,0.212104,1.251973,15.23433,-6.381597,227.8902
92895.27,17.87,726.731,-0.004448,0.255562,1.019063,3.364017,8.985926,232.9352
92875.41,17.86,728.5066,-0.470757,0.03437,1.083027,2.035027,15.28255,229.5057
92870.06,17.85,728.9849,-0.242729,0.071968,0.636738,-2.869283,18.5447,226.4134
92870.06,17.85,728.9849,-0.101128,0.15644,0.695332,-1.734453,17.94159,225.494
92874.46,17.86,728.5912,0.204536,0.371772,1.416523,-3.606051,11.5774,230.7743
92869.41,17.85,729.043,-0.026909,0.200874,0.849629,-4.04547,16.38892,230.034
92866.88,17.86,729.2676,0.011177,0.190132,0.851094,-5.998662,17.46887,230.4631
92857.5,17.87,730.1052,-0.031304,0.263374,0.888691,-4.03542,18.49501,229.082
92851.86,17.86,730.6099,0.03022,0.298042,0.925801,-2.347277,18.88624,229.6772
92851.95,17.87,730.6019,0.021431,0.254585,0.941426,-1.806569,18.04332,229.9875
92851.23,17.9,730.6653,-0.000054,0.280464,0.945332,-0.678575,17.3807,230.3776
92853.7,17.92,730.446,0.022407,0.323921,0.92043,-1.205445,19.5,230.272
92852.19,17.9,730.5808,0.015083,0.302925,0.938008,-0.91925,18.21863,230.8744
92858.33,17.92,730.0312,-0.012261,0.339546,0.932637,-0.316118,18.75902,227.4869
92853.18,17.93,730.491,-0.001519,0.295112,0.939473,0.384278,17.52601,227.8804
92853.18,17.93,730.491,-0.034233,0.295112,0.922871,1.8248,17.6143,227.7856
92852.13,17.92,730.5861,-0.022515,0.299019,0.910664,0.882217,17.24397,226.5632
92849.61,17.93,730.8107,-0.043999,0.219429,0.964375,1.868118,15.43753,226.6793
92852.52,17.93,730.5518,0.008247,0.260444,0.953633,0.656644,15.19877,226.4609
92852.52,17.93,730.5518,0.001899,0.249702,0.957539,0.877011,14.64672,226.2377
92852.23,17.93,730.5755,-0.240288,0.196479,0.908223,4.616092,12.47734,225.9716
92852.27,17.94,730.5729,0.320259,0.121772,0.952168,-1.760614,10.60494,229.2031
92853.84,17.93,730.4329,0.008247,0.185737,0.955098,-1.962852,10.84017,228.0012
92854.89,17.94,730.3403,0.088325,0.110054,0.939961,-4.043427,11.56236,225.7783
92848.69,17.94,730.8926,0.203071,0.202827,0.944844,-8.656154,10.54091,223.8945
92848.69,17.94,730.8926,0.030708,0.199409,0.99416,-6.617892,9.870714,222.7273
92847.41,17.95,731.0089,0.042427,0.141304,0.99709,-3.075073,8.298449,220.5567
92847.52,17.96,730.9983,-0.044487,0.135444,0.993672,-0.439013,6.610169,220.1751
92845.25,17.96,731.2017,-0.002007,0.088081,0.992695,-2.764538,2.460635,218.155
92841.05,17.97,731.577,0.178657,0.005073,0.963398,-8.411514,-0.411689,218.7546
92836.35,17.96,731.9944,0.261665,-0.053032,0.979023,-11.70199,-3.845522,218.3313
92836.35,17.96,731.9944,0.127388,0.031929,0.982441,-10.52894,-0.382265,216.4344
92837.33,17.95,731.9099,0.088325,-0.050591,1.02248,-8.830015,-0.096913,215.0014
92836.72,17.96,731.9627,0.13813,-0.05645,0.951191,-7.80447,0.396344,214.4764
92835.3,17.95,732.0895,0.188911,-0.010552,1.015645,-10.56134,0.001559,214.3734
92836.02,17.95,732.0261,0.18647,0.103706,1.05959,-10.36034,2.666792,216.2782
92836.02,17.95,732.0261,0.213325,0.115425,0.953633,-12.07556,6.399437,214.9255
92830.02,17.94,732.5625,0.136177,0.150093,0.972676,-8.345855,9.441116,216.6008
92838.78,17.94,731.7778,0.195259,0.194038,0.941426,-10.509,12.1525,215.1197
92837.43,17.93,731.8993,0.188911,0.171577,0.949238,-11.29622,10.39573,215.0177
92834.51,17.93,732.1609,0.214302,0.186226,0.957539,-11.61962,9.375802,214.7536
92836.78,17.93,731.9575,0.230415,-0.000786,0.962422,-12.87429,4.61017,215.1175
92836.78,17.93,731.9575,0.219673,0.048042,0.986836,-12.44638,2.583332,214.9492
92829.52,17.93,732.6074,0.300239,-0.225884,0.821797,-17.59723,-6.321481,218.7466
92830.91,17.94,732.4832,0.401313,-0.154595,1.016621,-20.04182,-10.56585,208.1947
92832.22,17.94,732.3643,0.304146,-0.274712,1.05373,-19.05732,-13.1564,193.8956
92832.22,17.94,732.3643,0.148872,-0.400688,0.938496,-16.21314,-9.341868,180.7598
92834.8,17.93,732.1345,0.140571,-0.495903,0.96877,-20.21848,-7.957385,169.3046
92831.82,17.93,732.4013,0.032661,-0.07647,0.924336,-8.512512,-4.059916,172.642
92837.8,17.93,731.8676,0.16938,-0.030571,1.069355,-11.35755,-2.968587,170.2687
92837.8,17.93,731.8676,0.482368,0.094917,1.138691,-15.67093,-0.9591,159.5639
92831.39,17.92,732.4384,0.082466,-0.117485,0.740254,-13.20024,1.714311,153.5563
92834.73,17.89,732.1398,0.050728,0.092476,0.989277,-9.521129,-0.896175,151.3583
92838.17,17.87,731.8333,0.268013,0.356636,1.239277,-3.218969,-10.53198,154.318
92836.3,17.85,731.9997,0.134224,-0.187798,0.755879,-3.346861,-6.650539,155.8253
92836.7,17.86,731.9653,0.218208,-0.208306,1.03957,-6.240571,-9.33315,155.7768
92836.7,17.86,731.9653,0.219673,0.033882,1.231953,-5.143332,-4.511278,153.1857
92838.89,17.85,731.7698,0.042915,-0.241997,0.716816,-4.799711,-5.164487,152.9608
92834.85,17.84,732.1292,0.030708,-0.074028,1.031758,-5.969184,-3.457134,160.9742
92838.98,17.82,731.7619,0.403267,0.403999,1.101582,1.786607,-2.648779,172.9134
92841.51,17.81,731.5347,0.113716,-0.000298,0.748555,2.170859,2.27166,183.2955
92852.73,17.82,730.5333,-0.043022,-0.373345,1.105488,-3.550475,0.162247,189.4106
92852.73,17.82,730.5333,0.05854,0.03144,1.107441,3.067572,-4.248207,193.6991
92844,17.8,731.3127,-0.084038,-0.190239,0.761738,0.999868,-3.0402,198.8174
92851.48,17.1,730.6442,0.576118,-0.017876,0.875996,-21.70411,1.108472,253.9911
92859.91,17.09,729.8912,0.59272,0.004097,0.827656,-23.65999,1.543509,251.4969
92852.65,16.63,730.5385,-0.335015,-0.112114,0.986348,12.02669,-5.770055,211.3943
92855.13,15.86,730.3192,0.126411,-0.246392,1.004902,-6.331858,-13.85658,226.2263
92850.77,15.86,730.7076,0.113716,-0.228813,0.975117,-6.294621,-11.81538,226.5714
92850.77,15.86,730.7076,0.104927,-0.221978,0.964375,-6.781484,-11.60101,226.3385
92856.11,15.83,730.2294,0.125923,-0.122856,1.000508,-7.105766,-8.773726,226.2094
92857.89,15.75,730.0709,0.085884,-0.138481,0.994648,-7.312167,-7.263819,226.5488
92853.83,15.71,730.4355,0.165474,-0.126763,1.042012,-9.168532,-7.272696,227.3104
92846.52,15.55,731.0881,0.179146,0.035835,0.96584,-10.62292,2.084349,217.4106
92844.59,15.55,731.2599,0.133735,0.007026,1.016133,-9.813552,0.316461,217.2139
92846.02,15.56,731.1331,0.206489,-0.009087,0.944355,-10.43607,-0.053191,218.4807
92840.63,15.79,731.614,-0.105522,0.056343,1.008809,6.572665,3.406855,190.9319
92836.52,15.81,731.9812,0.007271,0.074897,0.938008,4.519341,0.46844,191.4625
92829.03,15.87,732.6497,-0.081597,0.005562,0.988789,4.432242,1.240293,189.3966
92838.18,15.97,731.8333,0.247017,-0.068657,0.991719,-12.11568,-1.53972,222.2001
92848.25,15.96,730.9323,0.11811,-0.084282,1.104023,-5.507449,-7.546638,239.3581
92854.59,15.97,730.3668,-0.00689,-0.30645,0.848652,-10.87075,-6.787868,243.5495
92854.59,15.97,730.3668,0.109321,-0.314263,0.877461,-11.78484,-8.761846,240.2385
92852.46,15.96,730.557,0.15229,-0.396294,0.915059,-9.368417,-18.54181,233.5586
92853.98,15.98,730.4196,-0.115776,0.219917,1.148457,-2.01492,2.851052,231.2001
92855,15.98,730.3298,-0.040581,0.188179,1.117695,-3.173002,6.734287,233.7898
92839.17,15.78,731.7434,-0.122124,0.15644,0.969746,-1.186862,9.630354,224.9119
92837.21,15.75,731.9178,0.073188,0.108589,1.007832,-2.485005,6.159584,226.0811
92839.44,15.71,731.7196,0.023384,0.004585,0.973652,-1.200318,4.86138,227.5484
92841.95,15.7,731.4951,0.038032,0.006538,0.996602,-1.062388,2.599797,230.4536
92841.95,15.7,731.4951,0.060981,-0.059868,1.021992,0.096511,1.123273,233.1068
92839.98,15.7,731.6721,0.018989,-0.101372,1.005391,0.434264,-1.929273,235.2956
92844.23,15.7,731.2916,-0.011284,0.09687,1.013203,0.75511,1.89878,236.3542
92841.33,15.64,731.5505,-0.036675,0.070015,0.979512,0.389876,2.412283,233.6488
92841.33,15.64,731.5505,-0.14312,-0.070122,0.896504,1.611379,1.505404,234.2579
92847.47,15.64,731.0036,0.000435,-0.023735,0.963398,0.331046,2.188772,234.7767
92842.31,15.61,731.4633,0.18647,0.024116,1.004902,-1.299064,5.583098,234.0354
92846.45,15.6,731.0934,0.005317,0.14521,1.013203,-0.504371,6.655497,234.173
92846.38,15.6,731.1013,0.128853,0.000679,0.972188,-2.08681,6.520341,233.6575
92846.38,15.6,731.1013,0.091255,-0.00811,0.991719,-2.083218,4.61965,234.4944
92848.01,15.59,730.9534,-0.011772,0.154487,0.981953,-0.078304,6.965419,235.9757
92849,15.6,730.8661,0.000435,0.084175,0.996602,-0.332368,5.762822,235.8835
92844.02,15.59,731.3101,0.015083,0.120796,0.988789,-0.337424,5.378261,236.2008
92849.39,15.57,730.8318,0.023384,0.158394,0.996602,-0.478974,7.34781,237.3953
92845.33,15.56,731.1938,0.017524,0.117378,0.969746,-0.273267,7.480683,237.2172
92845.33,15.56,731.1938,0.022896,0.11396,0.969746,-1.496763,6.80326,237.5188
92851.64,15.54,730.631,0.046821,0.11103,0.986836,-2.891608,6.618404,237.5595
92848.92,15.53,730.8741,0.036079,0.117378,0.969258,-2.592035,7.247616,237.647
92851.42,15.52,730.6495,0.016548,0.078315,0.975117,-1.166254,5.699887,238.1384
92851.39,15.51,730.6522,-0.03228,0.136421,0.985371,0.039491,5.511236,238.042
92847.86,15.52,730.9666,-0.013237,0.112007,0.990742,0.789273,6.444853,238.0089
92847.86,15.52,730.9666,0.018989,0.118843,0.981465,-0.273063,6.86097,237.7397
92850.84,15.52,730.6997,-0.01812,0.107124,0.987813,0.412932,6.084928,237.2373
92847.31,15.53,731.0168,-0.035698,0.113472,0.993672,0.9373,7.298802,237.4152
92848.12,15.51,730.9454,0.014595,0.079292,0.980488,-0.260521,6.313685,237.3336
92848.52,15.52,730.9084,0.002876,0.101753,0.980977,0.135272,6.085965,237.4917
92848.52,15.52,730.9084,-0.009819,0.083198,0.983418,0.550119,5.260962,237.9655
92851.31,15.51,730.6574,-0.017144,0.087104,0.997578,0.638225,4.890912,237.8454
92850.22,15.49,730.7578,0.016548,0.098823,0.991719,-0.806025,5.878853,237.7652
92845.72,15.47,731.1595,0.026802,0.13105,0.986836,-1.082699,6.153244,237.8517
92849.39,15.45,730.8318,-0.008843,0.11396,1.00002,0.366186,6.519567,237.9624
92854.14,15.43,730.4064,-0.039116,0.070015,0.992695,1.131317,5.336797,238.091
92854.14,15.43,730.4064,-0.042534,0.100776,0.984395,2.479511,5.908294,238.1889
92851.42,15.42,730.6495,-0.007866,0.094917,0.986348,0.524343,5.537467,238.3195
92852.77,15.4,730.5306,-0.015679,0.095405,0.997578,1.0311,5.649543,238.6545
92853.02,15.39,730.5068,-0.002983,0.115425,0.981465,0.237979,6.887103,239.1194
92853.08,15.39,730.5015,0.001899,0.070991,0.981953,0.204336,5.905408,238.919
92851.13,15.39,730.6759,0.006294,0.119331,0.972188,-0.351405,6.758925,238.4743
92851.13,15.39,730.6759,0.011665,0.124702,0.987813,-0.562292,6.632246,238.2621
92851.63,15.41,730.631,-0.037651,0.09687,0.990742,1.506973,6.347322,238.0113
92848.11,15.42,730.9454,-0.027886,0.11689,0.985371,1.424111,6.557475,238.0393
92845.86,15.42,731.1462,-0.045952,0.137397,1.001973,2.006637,7.421842,238.0394
92851.02,15.42,730.6865,-0.032769,0.091987,0.98,1.225258,6.783172,237.8268
92851.02,15.42,730.6865,-0.027397,0.068062,0.983418,0.529013,6.688798,237.4083
92849.17,15.43,730.8503,-0.037651,0.107124,0.988301,2.25024,6.172219,237.5915
92854.55,15.44,730.3694,0.008247,0.110542,0.971699,-0.428106,6.489569,237.4311
92852.77,15.46,730.5306,-0.009331,0.108589,0.975605,-0.143829,7.287412,237.1969
92850.98,15.44,730.6891,-0.007378,0.127632,0.976582,-0.236516,7.386734,237.002
92853.16,15.43,730.4936,-0.03228,0.17353,0.981465,0.732184,9.785289,236.3854
92853.16,15.43,730.4936,-0.052788,0.18769,1.004902,-3.55028,7.522158,235.5406
92848.63,15.44,730.8979,0.236763,0.028999,0.942402,-12.22744,-0.811454,233.4748
92842.34,15.46,731.4607,0.300239,-0.00811,0.925801,-18.6164,-0.772872,232.2171
92838.97,15.45,731.7619,0.331489,-0.088188,0.926289,-12.2007,0.06483,236.907
92847.33,15.47,731.0142,-0.036187,0.199897,0.950703,0.548687,10.66778,234.7991
92859.52,15.48,729.9255,-0.309136,0.370308,0.980488,7.886408,15.94413,229.7275
92859.52,15.48,729.9255,-0.187065,0.216499,0.958516,-3.408503,8.693287,222.6476
92843.83,15.48,731.3286,0.354438,0.120796,0.884297,-21.49476,7.01173,216.0577
92838.09,15.46,731.8412,0.538521,0.021675,0.870137,-24.30219,4.919035,213.955
92836.2,15.44,732.0103,0.076606,0.117378,0.87209,-6.271471,10.96723,217.2311
92855.34,15.42,730.2981,-0.328667,0.292671,0.995625,10.08621,13.66106,221.0372
92855.34,15.42,730.2981,-0.343315,0.297065,1.015645,8.953329,12.45471,220.0864
92854.83,15.41,730.3456,0.249458,0.11103,0.859395,-10.96748,7.05216,215.4326
92845.86,15.36,731.1462,0.426216,0.061714,0.880391,-21.8505,7.177097,211.7666
92840.55,15.32,731.6192,0.358345,0.109565,0.878926,-15.25884,9.887331,214.7127
92842.91,15.3,731.4105,0.005806,0.195015,0.925801,2.868381,12.28516,219.8093
92853.33,15.3,730.4778,-0.363823,0.133979,1.007832,12.52567,12.57133,221.3695
92853.33,15.3,730.4778,-0.234917,0.153511,0.974141,3.252377,8.96999,218.984
92847.19,15.3,731.0273,0.288521,0.145698,0.911152,-14.66749,5.323566,214.8679
92844.36,15.28,731.281,0.458931,0.052925,0.881855,-24.45342,3.615349,212.2035
92843.81,15.26,731.3286,0.322212,0.120796,0.93166,-16.29957,6.594188,214.1154
92843.75,15.23,731.3339,-0.079155,0.219917,0.99416,1.083127,9.342949,215.6345
92843.75,15.23,731.3339,-0.255425,0.101265,0.996602,9.576896,9.975127,216.5173
92847.37,15.2,731.0115,-0.053276,0.290718,0.941426,0.494218,9.311057,217.5782
92844.83,15.18,731.2387,0.219673,0.032417,0.908711,-15.71995,3.845742,214.3214
92841.09,15.16,731.5717,0.464302,0.02314,0.872578,-23.31378,3.172452,211.922
92846.52,15.15,731.0881,0.277778,0.104194,0.911152,-13.11957,7.186819,214.261
92852.88,15.14,730.52,-0.095757,0.146187,0.971699,4.196604,11.63716,217.9268
92852.88,15.14,730.52,-0.259331,0.310737,0.984395,10.59411,13.60133,220.3589
92855.05,15.12,730.3245,-0.122124,0.033394,0.988789,-0.738168,7.626995,219.1818
92847.1,15.11,731.0353,0.342231,0.02314,0.918477,-18.75121,-0.603045,217.6043
92839,15.09,731.7593,0.435005,-0.151177,0.913594,-20.23713,-1.732657,216.354
92840.98,15.06,731.5822,0.243599,0.056831,1.021504,-12.87069,2.931168,217.5358
92843.63,15.03,731.3444,0.124946,0.02314,1.024434,-9.729826,5.625748,215.8733
92843.63,15.03,731.3444,0.163032,0.214058,0.92873,-8.691998,10.59583,216.5406
92849.8,15.03,730.7949,0.194282,0.080269,0.950215,-7.73865,9.329825,215.4363
92845.91,15,731.141,-0.115288,0.184761,1.041523,-3.881234,9.516395,213.099
92847.22,15,731.0247,0.062935,0.053413,0.935566,-3.911655,7.846263,215.7932
92856.26,14.99,730.2162,0.24604,0.479683,1.106465,-5.578818,12.61816,216.8622
92856.26,14.99,730.2162,-0.070854,0.173042,1.010273,-3.44137,9.41468,221.5033
92853.94,14.99,730.4249,0.055122,0.165229,0.865742,-2.978194,10.12753,224.5133
92851.58,14.98,730.6363,0.145942,0.219429,1.047383,-2.055288,9.150206,224.4209
92849.28,14.98,730.8397,0.108833,-0.078423,1.038105,-0.386679,1.637428,228.035
92848.31,14.98,730.9269,0.084907,0.111519,0.831563,-1.043292,0.217531,227.2145
92848.63,14.98,730.8979,0.131294,0.019722,1.069355,-3.572566,0.904548,227.3187
92848.63,14.98,730.8979,-0.201714,-0.105767,1.194844,-1.680314,-2.993232,224.0725
92848.66,14.95,730.8953,-0.148491,-0.219048,0.90334,-2.693474,0.751338,218.0145
92850.78,14.91,730.705,-0.081108,0.084663,0.96584,-3.448221,3.695987,210.1671
92842.98,14.88,731.4025,0.081489,0.091011,1.099629,-0.815173,3.151347,207.0391
92844.11,14.87,731.3021,-0.023491,-0.320122,0.902363,0.953754,1.711471,199.6105
92842.58,14.85,731.4396,-0.094292,-0.367974,1.026875,5.644505,3.61952,188.5804
92842.58,14.85,731.4396,-0.027397,-0.043267,1.09377,1.353866,3.136993,167.897
92843.98,14.83,731.3127,-0.062554,-0.03106,0.990742,3.394133,0.478084,148.5296
92843,14.8,731.4025,-0.123589,0.050972,0.899434,3.728512,0.532831,130.7348
92842.38,14.77,731.4581,0.025337,-0.000786,1.197285,-1.947425,0.729387,114.4841
92846.72,14.75,731.0696,-0.094292,-0.024224,0.75832,-2.273204,-5.842564,93.37692
92845.84,14.76,731.1489,-0.093804,-0.026177,1.341816,1.918061,-2.619,89.9812
92855.66,14.79,730.2717,-0.177788,-0.213677,0.780781,5.454423,-6.240104,91.14777
92857.73,14.83,730.084,0.182563,-0.341606,1.063984,1.300443,-3.418902,87.30087
92857.89,14.87,730.0709,-0.295464,-0.253228,1.218281,5.287568,-5.708836,83.13204
92866.14,14.91,729.3337,0.006294,-0.113579,0.827168,1.063757,-5.680097,84.00528
92866.14,14.91,729.3337,-0.345269,-0.091606,1.361348,-0.1216,-1.774248,88.2328
92848.36,14.9,730.9243,0.113716,-0.106255,0.609883,-4.596299,-5.905409,100.9255
92857.14,14.89,730.1369,0.341255,-0.334282,1.355977,-6.781495,-5.331327,102.8623
92855.36,14.91,730.2981,0.52436,-0.19854,1.149922,-12.86546,-2.480531,107.7895
92855.55,14.93,730.2796,0.008247,0.003608,1.231953,-8.176657,-1.845134,127.7872
92856.09,14.92,730.2321,0.107856,-0.258599,0.745137,-8.049796,0.431063,145.743
92850.98,14.93,730.6891,0.127388,-0.04522,1.273945,-6.394415,6.482124,162.9402
92852.97,14.9,730.5121,0.088325,0.056343,0.824727,-8.913478,6.736858,176.7434
92853.22,14.89,730.4883,0.181099,-0.120415,0.909199,-11.44303,4.007234,191.015
92853.11,14.88,730.4989,0.338813,0.100776,1.092305,-11.04082,4.660026,195.9994
92853.11,14.88,730.4989,0.286079,-0.116997,0.660664,-11.46986,0.498402,202.3252
92851.77,14.88,730.6178,0.362739,0.320991,1.184102,-10.11724,5.067796,198.5564
92848.05,14.84,730.9507,0.2602,0.340522,0.946797,-11.07031,5.362072,201.1124
92859.39,14.68,729.9361,0.27729,-0.205864,0.923359,-9.127405,-5.022029,232.179
92858.33,14.67,730.0312,0.181099,-0.156548,0.874531,-11.79764,-5.721395,229.6089
92856.16,14.65,730.2267,0.321724,-0.079399,1.103535,-13.62734,-5.229831,225.0906
92857.64,14.64,730.092,0.142524,-0.178032,0.986348,-9.167984,-8.536102,224.0224
92855.56,14.63,730.2796,-0.040581,-0.027153,0.959004,-8.101485,-6.65158,221.5074
92855.56,14.63,730.2796,0.105903,0.037788,1.090352,-5.572057,-5.919479,227.9512
92858.86,14.6,729.9836,-0.244683,-0.200493,1.184102,0.781917,-7.280615,255.9083
92877.14,14.6,728.3507,0.420356,-0.316216,0.885762,-16.60188,-15.72808,258.0946
92868.2,14.65,729.1514,1.072212,-0.360161,0.58791,-23.59923,-11.87828,246.1035
92861.25,14.7,729.7723,-0.048882,-0.056938,0.914082,3.875405,1.1806,236.943
92866.13,14.76,729.3363,-0.0523,-0.025688,0.903828,0.619989,-2.324648,228.4062
92860.58,14.67,729.8304,0.520454,-0.221978,0.831074,-31.44985,-11.80964,218.3166
92860.58,14.67,729.8304,0.789497,-0.180474,0.688008,-35.01442,-10.05196,213.2199
92862.38,14.72,729.6693,0.608833,-0.244438,0.821797,-31.79153,-10.44834,218.2664
92862.78,14.72,729.6349,0.710884,0.013374,1.124531,-29.39961,-8.24609,198.8574
92870.2,14.68,728.9717,0.102974,0.086616,0.805195,-4.510849,8.38069,209.5285
92871.95,14.7,728.8131,-0.205132,0.151069,1.052266,-7.901175,7.712957,205.8523
92867.59,14.68,729.2042,0.477485,0.21064,0.78957,-28.20239,2.657094,206.9164
92867.59,14.68,729.2042,0.759712,-0.105767,0.766621,-30.29963,-3.013359,209.1758
92864.75,14.66,729.4578,0.222603,-0.143364,0.972188,-13.54214,-6.869297,212.4739
92863.73,14.66,729.5503,0.348091,-0.063286,0.95168,-13.01575,-9.952389,220.0121
92863.73,14.66,729.5503,-0.03814,-0.197563,0.878926,8.271263,-12.83553,244.6879
92862.91,14.67,729.6216,0.345649,-0.352349,0.766621,-18.71971,-28.85754,218.6009
92862.91,14.67,729.6216,-0.083062,-0.631646,0.877949,5.983077,-28.06859,245.7785
92825.3,14.7,732.9826,-0.201226,-0.334282,0.922383,12.64131,-1.147058,248.946
92892.09,14.75,727.0164,-0.502495,0.453315,0.981465,9.190861,16.64523,221.3557
92863.57,14.71,729.5635,0.420845,0.070015,0.827168,-27.94551,-6.376,193.2802
92863.57,14.71,729.5635,0.243599,-0.521782,0.827656,-12.83256,-29.51308,229.8577
92866.07,14.7,729.3416,-0.065972,-0.461724,0.903828,8.006446,-11.67892,242.8834
92878.16,14.73,728.2609,-0.607476,-0.033013,1.015645,13.17039,6.368631,222.3337
92875.73,14.71,728.4775,-0.004448,0.65937,0.881367,-3.645339,8.387459,193.2809
92860.73,14.69,729.8172,0.528267,0.02314,0.750996,-24.19559,-16.58452,197.6349
92872.48,14.69,728.7682,0.184028,-0.675103,0.745137,-9.860445,-36.32091,228.9989
92872.48,14.69,728.7682,-0.164604,-0.554985,0.90041,10.36624,-20.6793,251.5091
92901.05,14.73,726.2158,-0.384331,-0.006157,1.053242,12.68517,0.83224,233.3881
92864.92,14.74,729.442,0.517036,-0.001763,0.776387,-23.60404,-18.61465,205.088
92871.27,14.72,728.8765,0.160591,-0.704399,0.77541,-9.635463,-32.41503,235.3067
92871.27,14.72,728.8765,0.022407,-0.43731,0.916035,3.557897,-12.06505,248.0801
92881.29,14.74,727.9808,-0.480522,0.367378,1.050313,10.96852,12.12487,230.3866
92867.42,14.73,729.22,0.374458,-0.054497,0.864766,-20.75649,-10.80401,209.2818
92862.78,14.72,729.6349,0.305122,-0.432915,0.829609,-13.24018,-26.91405,234.6478
92880.89,14.74,728.0151,-0.020562,-0.361626,0.940938,4.041374,-14.54697,248.4137
92880.89,14.74,728.0151,-0.471245,0.076851,1.00002,13.51431,6.814027,236.3824
92881.98,14.75,727.92,-0.43853,0.448921,0.906758,4.724694,15.3696,197.5556
92862.96,14.74,729.619,0.532661,0.018257,0.79543,-32.3398,-11.24175,192.8663
92859.84,14.75,729.8965,0.409614,-0.713188,0.724141,-25.34998,-38.15358,224.3663
92884.23,14.77,727.7166,0.180122,-0.594048,0.814473,-5.807855,-28.45165,245.0984
92884.23,14.77,727.7166,-0.218804,-0.244438,0.997578,7.722332,-4.806174,249.3164
92887.22,14.81,727.4497,-0.42437,0.292671,1.029805,8.78259,10.18457,221.042
92858.92,14.79,729.9784,0.419868,0.047065,0.829121,-22.91585,-17.34275,210.2716
92869.08,14.79,729.0721,0.1977,-0.858696,0.69582,-12.95094,-38.26396,238.298
92869.08,14.79,729.0721,0.026802,-0.56231,0.849141,1.957958,-21.15451,250.7204
92891.25,14.82,727.0904,-0.358452,0.052925,1.081563,8.479887,2.758757,239.5599
92882.38,14.84,727.8831,-0.1773,0.380073,1.005879,-0.508909,7.314375,211.9197
